"author","year","title","doi","search","relevance","NM","NMspecific","coating","coatingtype","NMsize","NMsizeunits","NMconc","NMconcunits","applicationsite","presspulse","kingdom","phylum","class","order","family","genus","species","generalorganism","organism","trophiclevel","ecosystemgeneral","ecosystemspecific","settinggeneral","settingspecific","duration_days","responsegeneral","responsespecific","responseunits","expn","expmean","expsd","conn","conmean","consd","RRsignif_yn","RRp_modifier","RRp_value","response_nonRR","responseunits_nonRR","responsesd_nonRR","n_nonRR","MPcomparison_yn","MPsignif_yn","MPeffectdirection","MPp_modifier","MPp_value","IONcomparison_yn","IONsignif_yn","IONeffectdirection","IONp_modifier","IONp_value","expgeary","congeary","responseratio","RRvar","RRadj","RRadjvar","newcat","newtrophic","NMconcfixed","response_nonRRfixed","NMconcfixedunits","response_nonRRfixedunits","NMconcfixedmmol","response_nonRRfixedmmol","NMconcfixedmmolunits","response_nonRRfixedmmolunits"
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",2,"LD/LC50","Mortality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.83,"ug/mL",2.66,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC50","Animal",NA,13.83,NA,"mg/L",NA,0.128212021707973,NA,"mmol/L"
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",2,"LD/LC50","Mortality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.09,"ug/mL",2.59,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC50","Animal",NA,15.09,NA,"mg/L",NA,0.139892943425402,NA,"mmol/L"
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,27.3,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,86.1300257999919,Inf,-1.29828348379718,0.000131492439184747,-1.29821773757759,0.000131501084315528,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,32.8,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,120.729266933322,Inf,-1.11474167059799,6.69244497323022e-05,-1.11470820837313,6.69266891732882e-05,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,45.8,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,144.496526799986,Inf,-0.780886094867953,4.67191701149864e-05,-0.780862735282895,4.67202614554145e-05,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,48.6,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,178.885438199983,Inf,-0.721546655081644,3.04831580551745e-05,-0.721531413502616,3.0483622666637e-05,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,55.1,1.6,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,152.107834024986,Inf,-0.596020469829223,4.21605989440088e-05,-0.595999389529751,4.21614877020604e-05,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,63.4,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,233.360839133311,Inf,-0.455706324544912,1.79124083232991e-05,-0.45569736834075,1.7912568750485e-05,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,68.4,0,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,Inf,Inf,-0.379797361359587,0,-0.379797361359587,0,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,77.5,0,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,Inf,Inf,-0.25489224962879,0,-0.25489224962879,0,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",15,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,87.1,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,320.595096033303,Inf,-0.138113302129635,9.49065500019113e-06,-0.138108556802135,9.4907000364573e-06,"Growth","Animal",15,NA,"mg/L",NA,0.139058591874158,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,15.4,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,48.5861683999954,Inf,-1.87080267656851,0.000413223140495868,-1.87059606499826,0.000413308517177788,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,17.5,1,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,77.2961769999927,Inf,-1.74296930505862,0.000163265306122449,-1.74288767240556,0.000163278633902541,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,34.2,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,125.882345399988,Inf,-1.07294454191953,6.15574022776239e-05,-1.07291376321839,6.15592969345115e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,31.6,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,99.6962935999906,Inf,-1.15201306539523,9.81413235058484e-05,-1.15196399473347,9.81461393655381e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,36.4,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,133.980040133321,Inf,-1.0106014113454,5.43412631324719e-05,-1.01057424071383,5.43427396189113e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,53.2,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,167.843127199984,Inf,-0.631111789640493,3.46260387811634e-05,-0.631094476621103,3.46266382624443e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,49.5,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,182.198131499983,Inf,-0.703197516413447,2.93847566574839e-05,-0.703182824035118,2.93851883894458e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,58.2,1.4,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,183.617857199983,Inf,-0.541284831250699,2.89321099183996e-05,-0.54127036519574,2.89325284518918e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",30,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,68.1,1,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,300.792551639972,Inf,-0.384192972832625,1.0781415427343e-05,-0.384187582124911,1.07814735468023e-05,"Growth","Animal",30,NA,"mg/L",NA,0.278117183748315,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,0,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,0,Inf,NA,NA,NA,NA,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,0,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,0,Inf,NA,NA,NA,NA,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","stephensi","insect","Anopheles stephensi","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,15.8,1.6,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,43.6171284499959,Inf,-1.84516024595517,0.000512738343214229,-1.84490387678356,0.00051286979351853,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,18.6,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,68.4623281999936,Inf,-1.68200860526894,0.000208116545265349,-1.6819045469963,0.000208138201513555,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,23.5,1.6,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,64.8735771249939,Inf,-1.44816976483798,0.000231779085559077,-1.4480538752952,0.000231805946331328,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Aedes","aegypti","insect","Aedes aegypti","Omnivore","Aquatic","freshwater","Lab","Indoor",0.75,"reproduction","Egg hatchability ","%",20,35.2,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,129.563115733321,Inf,-1.04412410338404,5.81095041322314e-05,-1.04409504863197,5.81111924894666e-05,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.25,"reproduction","Egg hatchability ","%",20,31.3,1.6,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,86.4060835749919,Inf,-1.16155208844198,0.000130653574089763,-1.16148676165494,0.000130662109267974,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
"AlQahtani",2017,"Green and facile biosynthesis of silver nanocomposites using the aqueous extract of Rubus ellipticus leaves: Toxicity and oviposition deterrent activity against Zika virus, malaria and filariasis mosquito vectors","10.1016/j.aspen.2016.12.004","Aq. Producers",24,"Ag","Ag","no",NA,30,"nm",45,"ug/mL","diet","press","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culex","quinquefasciatus","insect","Culex quinquefasciatus","Omnivore","Aquatic","freshwater","Lab","Indoor",0.5,"reproduction","Egg hatchability ","%",20,39.2,1.2,20,100,0,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,144.286197066653,Inf,-0.936493439191675,4.68554768846314e-05,-0.936470011453233,4.68565746024884e-05,"Growth","Animal",45,NA,"mg/L",NA,0.417175775622473,NA,"mmol/L",NA
